Barcode,Product_Name,Category,Sugar_g_per_100g,Fat_g_per_100g,Sodium_mg_per_100g,Protein_g_per_100g,Additives,Ingredient_Text,Ingredient_Sentiment,Health_Score,Health_Label
8902509439824,Baked Veggie Chips,Snack,10.9,19.6,184,5.0,None,"peanuts, whole grain, stabilizer, green gram, hing, walnuts, black pepper",Healthy,73,Moderate
8908181508714,Saffola Oats,Breakfast,13.9,4.2,276,9.5,E202,"fructose, hing, clove, corn syrup, natural, stabilizer",Unhealthy,78,Moderate
8909613932523,Britannia Marie Gold,Snack,10.9,12.2,318,7.5,E200,"garlic, sugar, chia, fructose, hing, trans fat, clove, refined oil",Unhealthy,67,Moderate
8902065862253,Maggi Masala Noodles,Snack,11.4,7.5,734,9.5,E211,"palm oil, artificial flavor, artificial color, salt, quinoa",Unhealthy,52,Moderate
8903324375807,OatCrunch Cookies,Snack,21.6,9.5,290,1.0,E500,"flaxseed, artificial color, protein, fiber, brown rice, coriander",Healthy,50,Moderate
8904827854661,OatCrunch Cookies,Snack,28.6,17.9,445,7.3,E150d,"fructose, green gram, jaggery, almonds, hing, millets, black pepper, corn syrup",Healthy,37,Unhealthy
8907649215113,SodaPop Drink,Beverage,0.0,2.3,54,1.4,E296,"walnuts, hing, refined oil, almonds, whole grain, corn syrup",Healthy,98,Healthy
8904381442649,BrownBread Slice,Breakfast,15.0,5.5,205,5.2,E110,"protein, artificial color, jaggery, green gram, invert sugar",Healthy,74,Moderate
8903549255725,HealthyNut Mix,Snack,16.2,16.6,360,4.0,E110,"maltodextrin, preservative, refined oil, glucose, invert sugar",Unhealthy,42,Unhealthy
8902709266873,Kellogg's Muesli,Breakfast,17.2,8.4,69,6.9,E330,"cumin, invert sugar, ginger, hing, artificial flavor, walnuts, fiber",Unhealthy,74,Moderate
8907941631814,Saffola Oats,Breakfast,16.3,8.2,241,6.2,E330,"jaggery, palm oil, maltodextrin, clove, invert sugar, corn syrup",Unhealthy,65,Moderate
8907477674349,Amul Lassi,Beverage,100.0,0.0,99,0.1,E100,"refined oil, artificial flavor, glucose, whole grain, artificial color, green gram, stabilizer",Unhealthy,0,Unhealthy
8904778460872,ZeroSugar Soda,Beverage,22.5,1.7,123,0.0,E200,"whole grain, preservative, artificial flavor, emulsifier, invert sugar, salt, cumin",Unhealthy,54,Moderate
8901660741298,EnergyPlus Drink,Beverage,49.8,0.3,36,2.9,E150d,"protein, natural, brown rice, oats, jaggery, fructose, black pepper, glucose, preservative",Healthy,37,Unhealthy
8908727521658,Amul Toned Milk,Beverage,18.7,0.5,68,1.8,E200,"walnuts, corn syrup, brown rice, vitamin, sugar",Healthy,76,Moderate
8900467982941,Too Yumm Multigrain Chips,Snack,12.3,21.3,455,2.6,E100,"trans fat, barley, brown rice, natural, clove, salt, whey protein, whole grain",Healthy,46,Unhealthy
8901477108715,Amul Toned Milk,Beverage,26.1,0.0,40,6.3,E296,"almonds, refined oil, maltodextrin, glucose, fructose",Unhealthy,71,Moderate
8904576912307,PowerBite Protein Bar,Snack,13.1,5.7,484,10.8,None,"quinoa, fructose, whey protein",Healthy,82,Healthy
8903642856313,ZeroSugar Soda,Beverage,34.9,0.0,117,4.1,E500,"peanuts, corn syrup, honey, artificial flavor, salt, maltodextrin",Unhealthy,50,Moderate
8904837015214,Haldiram Bhujia,Snack,7.6,37.4,488,1.0,None,"salt, fructose, honey, black pepper, turmeric, coriander, sugar, stabilizer, palm oil",Unhealthy,26,Unhealthy
8901247110407,BrownBread Slice,Breakfast,19.7,12.8,111,8.3,E102,"garlic, corn syrup, natural, honey, millets",Unhealthy,65,Moderate
8900179218349,Sunfeast Dark Fantasy,Snack,13.4,14.6,603,5.4,E200,"garlic, ginger, cardamom, natural, artificial flavor",Unhealthy,42,Unhealthy
8904585225572,Kurkure Masala Munch,Snack,19.1,19.2,578,3.6,E120,"protein, artificial flavor, coriander, hing, turmeric",Unhealthy,27,Unhealthy
8904294307137,Maggi Masala Noodles,Snack,13.4,21.8,634,1.0,None,"garlic, flaxseed, cardamom, hing, refined oil, oats, fiber",Healthy,35,Unhealthy
8907154539952,Parle-G Biscuits,Snack,8.2,12.9,578,7.6,E150d,"walnuts, fiber, black pepper, ragi, stabilizer, maltodextrin, whole grain, clove",Healthy,62,Moderate
8908444437629,Kurkure Masala Munch,Snack,2.5,5.0,511,17.7,E150d,"refined oil, corn syrup, peanuts, sugar",Unhealthy,97,Healthy
8906281044039,Lays Classic Salted,Snack,0.0,23.8,370,5.7,E500,"oats, protein, glucose, peanuts, fructose, chia",Healthy,71,Moderate
8907933705387,HealthyNut Mix,Snack,25.0,21.4,803,4.8,E211,"coriander, cumin, almonds, salt, emulsifier, natural",Unhealthy,6,Unhealthy
8903766811660,Maggi Masala Noodles,Snack,23.8,9.4,251,4.7,E150d,"cumin, quinoa, barley, glucose, maltodextrin, fiber, black pepper, artificial flavor",Unhealthy,47,Unhealthy
8907701015008,Granola Delight,Breakfast,17.8,7.0,371,6.5,E500,"cumin, oats, corn syrup",Unhealthy,58,Moderate
8908078255390,Kellogg's Muesli,Breakfast,17.7,6.0,507,8.2,E200,"fructose, oats, trans fat",Unhealthy,57,Moderate
8902940416706,HealthyNut Mix,Snack,5.2,13.8,419,6.7,E330,"peanuts, oats, glucose, vitamin, artificial color, fiber",Healthy,74,Moderate
8908938085606,Yakult Probiotic,Beverage,16.6,1.5,163,7.3,E150d,"millets, tamarind, trans fat",Unhealthy,75,Moderate
8907841096401,Kurkure Masala Munch,Snack,9.7,17.7,252,20.8,E202,"artificial color, cardamom, salt, maltodextrin, refined oil, ragi",Unhealthy,99,Healthy
8901639738600,Too Yumm Multigrain Chips,Snack,8.0,22.7,354,7.0,E110,"fructose, millets",Unhealthy,55,Moderate
8908606076057,Parle-G Biscuits,Snack,7.4,20.0,406,4.9,E202,"jaggery, artificial flavor, emulsifier, fiber, millets, preservative, green gram",Healthy,61,Moderate
8906125870033,Oreo Vanilla,Snack,20.9,9.8,454,3.8,E100,"preservative, flaxseed, jaggery, refined oil, tamarind, turmeric",Unhealthy,41,Unhealthy
8902711536188,Kellogg's Muesli,Breakfast,14.6,2.7,212,8.3,E202,"sugar, fructose, artificial flavor, coriander, corn syrup, turmeric",Unhealthy,79,Moderate
8902451763268,ChocoBite Energy Bar,Snack,0.0,22.8,379,4.4,None,"glucose, invert sugar, ginger, stabilizer, chia, almonds, artificial color, quinoa",Unhealthy,64,Moderate
8902619208527,Saffola Oats,Breakfast,26.5,4.0,284,6.0,E220,"barley, artificial color, trans fat, stabilizer, invert sugar",Unhealthy,53,Moderate
8902882100027,Bournvita Health Drink,Beverage,35.7,0.3,120,0.0,E200,"brown rice, artificial flavor, maltodextrin, tamarind, invert sugar",Unhealthy,39,Unhealthy
8901840037194,Too Yumm Multigrain Chips,Snack,5.0,14.9,570,18.0,E330,"sugar, glucose, coriander, refined oil, fructose, palm oil, whole grain, vitamin, black pepper",Unhealthy,85,Healthy
8907184350279,Mother Dairy Dahi,Beverage,47.6,0.0,127,4.3,E200,"sugar, barley, cumin, walnuts, hing",Healthy,42,Unhealthy
8902241664433,Paper Boat Jaljeera,Beverage,41.4,0.0,10,2.8,E100,"natural, emulsifier, honey, artificial color, maltodextrin, invert sugar",Unhealthy,44,Unhealthy
8903840141886,ZeroSugar Soda,Beverage,34.4,1.5,91,1.4,E120,"honey, jaggery, stabilizer, vitamin, natural",Healthy,52,Moderate
8903836264529,Horlicks Classic Malt,Beverage,39.6,0.1,55,3.8,E102,"natural, stabilizer, turmeric, garlic",Unhealthy,43,Unhealthy
8902939234368,HealthyNut Mix,Snack,0.0,25.1,343,8.2,E330,"invert sugar, stabilizer, jaggery, barley, chia, walnuts, artificial flavor, sugar, clove",Unhealthy,69,Moderate
8904392802021,OatCrunch Cookies,Snack,17.6,11.8,515,8.7,E120,"cumin, almonds, fiber, cardamom, quinoa, fructose, jaggery",Healthy,60,Moderate
8904121447128,Sunfeast Dark Fantasy,Snack,21.7,16.8,828,8.8,None,"green gram, refined oil, cardamom, fiber, almonds",Healthy,38,Unhealthy
8906354371262,Kellogg's Corn Flakes,Breakfast,20.6,10.7,378,10.2,E120,"flaxseed, refined oil, ginger, walnuts, millets, salt, whey protein, quinoa",Healthy,68,Moderate
8906217229221,SodaPop Drink,Beverage,28.5,1.3,10,2.3,E220,"black pepper, brown rice, corn syrup",Unhealthy,58,Moderate
8906065395866,Kurkure Masala Munch,Snack,19.5,10.3,336,8.2,E500,"millets, clove, refined oil, almonds, artificial color, garlic, sugar, glucose",Unhealthy,59,Moderate
8908850036194,EnergyPlus Drink,Beverage,69.0,1.5,72,2.5,E211,"corn syrup, fructose, black pepper, stabilizer, green gram, natural, sugar",Unhealthy,0,Unhealthy
8901832681497,Kellogg's Muesli,Breakfast,14.3,0.0,423,4.8,None,"turmeric, brown rice, oats, barley, corn syrup, stabilizer, artificial flavor",Unhealthy,67,Moderate
8900691301278,Paper Boat Aam Panna,Beverage,8.9,0.6,132,3.3,E211,"trans fat, quinoa, oats, flaxseed, refined oil, artificial flavor, natural, salt, peanuts",Healthy,86,Healthy
8901372329619,Kellogg's Muesli,Breakfast,18.1,4.9,100,8.3,E120,"brown rice, honey, turmeric, flaxseed, ragi",Healthy,86,Healthy
8904700548969,Britannia Marie Gold,Snack,17.5,15.8,645,5.0,E500,"ragi, preservative, glucose, flaxseed, emulsifier, palm oil, artificial color, tamarind",Unhealthy,33,Unhealthy
8904211702180,Baked Veggie Chips,Snack,8.1,14.7,277,5.6,E330,"jaggery, natural, brown rice, quinoa, sugar, glucose",Healthy,74,Moderate
8905395416148,Kellogg's Muesli,Breakfast,23.2,9.7,134,7.1,E102,"green gram, whole grain, sugar, almonds, jaggery, salt",Unhealthy,59,Moderate
8908823062842,Bingo Tedhe Medhe,Snack,32.8,23.0,340,8.5,None,"emulsifier, artificial color, brown rice, trans fat",Unhealthy,33,Unhealthy
8903269961906,Tropicana Orange,Beverage,58.6,2.0,95,0.0,E110,"cumin, corn syrup, barley, refined oil, green gram",Unhealthy,6,Unhealthy
8906828671810,Saffola Oats,Breakfast,8.7,5.8,160,7.8,E211,"fructose, oats, maltodextrin, corn syrup, emulsifier, honey, millets",Unhealthy,82,Healthy
8908303233910,Paper Boat Jaljeera,Beverage,29.1,0.4,101,4.9,E110,"maltodextrin, invert sugar, walnuts",Unhealthy,57,Moderate
8900531873396,OatCrunch Cookies,Snack,23.9,19.0,283,1.5,E200,"glucose, oats, quinoa, maltodextrin, walnuts, whey protein",Healthy,39,Unhealthy
8904058259591,Paper Boat Aam Panna,Beverage,29.2,0.7,10,0.1,E500,"hing, green gram, ragi, honey, stabilizer, coriander",Healthy,61,Moderate
8908523937909,Kellogg's Corn Flakes,Breakfast,19.2,4.7,30,6.0,E330,"emulsifier, maltodextrin, coriander, corn syrup, flaxseed, honey, ragi",Unhealthy,75,Moderate
8908101948311,Haldiram Bhujia,Snack,21.4,19.4,302,5.6,E110,"hing, chia, brown rice, flaxseed, whey protein, fructose, whole grain, cumin",Healthy,47,Unhealthy
8904511522364,Horlicks Classic Malt,Beverage,72.8,3.4,118,3.7,E330,"peanuts, clove, jaggery, fiber, garlic, sugar, chia",Healthy,4,Unhealthy
8900344760288,HealthyNut Mix,Snack,28.1,15.5,597,5.6,E200,"sugar, cardamom, chia, artificial color, fiber",Healthy,31,Unhealthy
8903650676238,Kellogg's Corn Flakes,Breakfast,6.1,8.1,393,11.3,E200,"corn syrup, whole grain, whey protein, tamarind, cumin, stabilizer, peanuts, maltodextrin, glucose",Unhealthy,83,Healthy
8908756795753,Kurkure Masala Munch,Snack,30.5,24.7,629,20.9,E500,"maltodextrin, cumin, salt, turmeric, barley, artificial flavor, cardamom",Unhealthy,46,Unhealthy
8907333000957,Saffola Oats,Breakfast,12.9,8.4,30,11.6,E220,"artificial flavor, palm oil, black pepper, artificial color, honey",Unhealthy,93,Healthy
8904528125319,Saffola Oats,Breakfast,0.0,6.3,274,7.2,E102,"trans fat, honey, jaggery, vitamin, whole grain, green gram, emulsifier",Healthy,94,Healthy
8904875766185,Yakult Probiotic,Beverage,28.9,2.0,71,3.3,E100,"jaggery, clove, trans fat, peanuts, palm oil, whole grain, glucose, stabilizer, fiber",Healthy,64,Moderate
8908201429849,Granola Delight,Breakfast,22.7,5.1,223,11.0,E150d,"barley, hing, maltodextrin",Unhealthy,69,Moderate
8903194020947,Tropicana Orange,Beverage,8.3,0.0,127,16.5,E220,"barley, ragi, jaggery, quinoa, artificial flavor",Healthy,100,Healthy
8908217715814,Kellogg's Corn Flakes,Breakfast,7.6,0.2,38,7.7,E202,"fructose, jaggery, fiber, oats, sugar",Unhealthy,98,Healthy
8909866076257,Real Mixed Fruit,Beverage,21.2,1.0,10,1.7,E500,"protein, artificial color, coriander, maltodextrin, whole grain",Unhealthy,66,Moderate
8908507247619,Yakult Probiotic,Beverage,63.0,3.4,144,3.6,E330,"millets, barley, walnuts, glucose, salt, invert sugar, almonds, palm oil",Unhealthy,8,Unhealthy
8900792066895,PowerBite Protein Bar,Snack,23.6,13.5,372,3.1,E120,"refined oil, fructose, almonds, artificial color, peanuts, clove, invert sugar",Unhealthy,36,Unhealthy
8900219463712,Yakult Probiotic,Beverage,35.3,0.7,10,1.7,E211,"walnuts, jaggery, turmeric, emulsifier, millets",Healthy,53,Moderate
8904429396535,Parle-G Biscuits,Snack,4.0,14.4,334,7.7,E150d,"honey, fiber, invert sugar, green gram, artificial flavor",Healthy,79,Moderate
8907196175595,EnergyPlus Drink,Beverage,22.9,0.4,143,3.4,E150d,"invert sugar, brown rice, salt, sugar, refined oil, hing, artificial flavor",Unhealthy,59,Moderate
8902544190486,Maggi Masala Noodles,Snack,8.9,15.2,387,8.3,E102,"clove, protein, black pepper, green gram, whole grain, artificial flavor",Healthy,70,Moderate
8903487674303,Amul Lassi,Beverage,59.2,1.0,52,4.4,E500,"turmeric, millets, chia, whole grain, ginger, preservative",Healthy,30,Unhealthy
8903865930232,Amul Toned Milk,Beverage,10.5,1.4,21,3.6,E102,"protein, cumin, emulsifier, sugar, vitamin, salt, preservative, brown rice",Unhealthy,81,Healthy
8906235651877,Saffola Oats,Breakfast,16.8,13.0,310,7.8,None,"tamarind, stabilizer, whey protein, quinoa, walnuts",Healthy,72,Moderate
8900422889822,Lays Classic Salted,Snack,4.0,22.2,460,3.0,E100,"emulsifier, tamarind, maltodextrin, barley, stabilizer, flaxseed",Unhealthy,48,Unhealthy
8902963472359,Amul Toned Milk,Beverage,59.0,2.1,134,0.0,None,"maltodextrin, whole grain, artificial flavor",Unhealthy,10,Unhealthy
8904265850335,Paper Boat Jaljeera,Beverage,22.6,1.5,141,12.0,E150d,"refined oil, trans fat, hing, stabilizer, whey protein",Unhealthy,79,Moderate
8908079435786,Paper Boat Jaljeera,Beverage,25.2,0.0,10,9.8,E330,"stabilizer, whole grain, garlic, turmeric, fiber",Healthy,90,Healthy
8901115857541,Bournvita Health Drink,Beverage,48.2,2.2,101,1.6,E330,"almonds, vitamin, whole grain, chia, salt",Healthy,33,Unhealthy
8909786844567,Parle-G Biscuits,Snack,22.2,24.5,488,2.9,E500,"cardamom, protein, jaggery, oats, stabilizer, garlic, artificial flavor",Unhealthy,21,Unhealthy
8901700965153,Tropicana Orange,Beverage,0.0,0.8,53,3.5,E500,"emulsifier, artificial flavor, whey protein, green gram, ginger, natural, quinoa, fructose, palm oil",Unhealthy,96,Healthy
8901896912379,Bingo Tedhe Medhe,Snack,33.2,27.9,705,10.0,E150d,"turmeric, palm oil, brown rice, tamarind, peanuts",Healthy,14,Unhealthy
8909584486448,OatCrunch Cookies,Snack,23.5,22.5,248,4.3,E120,"coriander, brown rice, black pepper, artificial color, vitamin, refined oil, clove, natural",Healthy,44,Unhealthy
8908514054369,HealthyNut Mix,Snack,2.1,20.2,475,8.7,E102,"clove, almonds, fiber, coriander, millets, honey",Healthy,71,Moderate
8903478293282,Paper Boat Aam Panna,Beverage,28.5,3.2,171,0.8,E120,"clove, protein, peanuts, green gram, trans fat, turmeric",Healthy,53,Moderate
8901567598259,Mother Dairy Dahi,Beverage,82.6,1.2,104,2.5,None,"millets, jaggery, artificial flavor, glucose, refined oil",Unhealthy,0,Unhealthy
8904479179596,Amul Lassi,Beverage,100.0,1.1,10,4.3,E330,"coriander, whole grain, emulsifier",Unhealthy,0,Unhealthy
8904586961665,Oreo Vanilla,Snack,0.0,10.9,107,11.1,E100,"turmeric, quinoa, cumin, whole grain, natural, whey protein, artificial color, chia",Healthy,100,Healthy
8905341846120,Too Yumm Multigrain Chips,Snack,12.1,15.3,361,5.5,E120,"ginger, maltodextrin, emulsifier, fiber, preservative",Unhealthy,56,Moderate
8906098608296,Britannia Marie Gold,Snack,21.5,21.9,602,12.6,E500,"millets, brown rice, corn syrup, cumin, coriander, honey",Healthy,50,Moderate
8905215741150,Maggi Masala Noodles,Snack,11.4,27.1,482,5.3,E220,"artificial flavor, almonds, black pepper, green gram",Healthy,46,Unhealthy
8900870973914,Kellogg's Muesli,Breakfast,25.3,1.1,409,8.1,E220,"invert sugar, black pepper, quinoa, ragi, garlic",Healthy,64,Moderate
8901653308230,Tropicana Orange,Beverage,58.7,0.0,66,1.7,E202,"trans fat, millets, maltodextrin, artificial flavor, sugar, invert sugar, garlic",Unhealthy,16,Unhealthy
8907526941738,Parle-G Biscuits,Snack,0.0,11.7,587,1.0,E110,"fructose, almonds, cumin, hing, vitamin, honey, millets",Healthy,58,Moderate
8904015734772,Kellogg's Corn Flakes,Breakfast,21.6,6.7,238,6.1,E220,"black pepper, ginger, refined oil, honey, ragi, garlic",Healthy,68,Moderate
8902200444187,Granola Delight,Breakfast,3.9,4.9,144,10.1,E296,"oats, maltodextrin, refined oil, stabilizer, preservative",Unhealthy,98,Healthy
8907314994626,Oreo Vanilla,Snack,2.6,29.6,500,6.9,E150d,"jaggery, emulsifier, chia, brown rice, invert sugar, corn syrup",Unhealthy,47,Unhealthy
8904473649734,Kellogg's Corn Flakes,Breakfast,19.4,8.8,317,5.4,E330,"whey protein, barley, palm oil, ginger, flaxseed, cardamom",Healthy,63,Moderate
8909784347062,Tropicana Orange,Beverage,80.0,0.1,128,5.7,E220,"palm oil, chia, artificial flavor, glucose, refined oil",Unhealthy,0,Unhealthy
8900266012617,EnergyPlus Drink,Beverage,53.0,0.1,50,0.1,E500,"ragi, fructose, palm oil, invert sugar, preservative",Unhealthy,20,Unhealthy
8904227579519,Too Yumm Multigrain Chips,Snack,1.7,17.4,462,4.0,E220,"clove, almonds, preservative, vitamin, oats, sugar, corn syrup",Unhealthy,58,Moderate
8900362089870,SodaPop Drink,Beverage,41.9,0.4,49,2.9,E500,"whey protein, cumin, honey, millets, hing, chia, preservative, turmeric",Healthy,49,Unhealthy
8909531253218,EnergyPlus Drink,Beverage,100.0,3.0,86,1.0,E211,"honey, garlic, protein, refined oil, salt",Unhealthy,0,Unhealthy
8908974870254,Bournvita Health Drink,Beverage,26.3,1.5,15,3.9,E120,"artificial color, tamarind, whey protein, cumin, protein, fiber",Healthy,72,Moderate
8909429011254,Horlicks Classic Malt,Beverage,18.6,0.2,78,2.2,E150d,"fructose, salt, stabilizer, emulsifier, peanuts",Unhealthy,66,Moderate
8909417323524,Horlicks Classic Malt,Beverage,79.4,1.3,107,11.4,E120,"hing, coriander, chia, ragi, maltodextrin, preservative",Unhealthy,9,Unhealthy
8900876916630,Baked Veggie Chips,Snack,19.7,20.3,444,2.6,E211,"refined oil, sugar, whey protein",Unhealthy,27,Unhealthy
8900264508077,Saffola Oats,Breakfast,20.5,11.7,98,8.9,E500,"palm oil, cardamom, ragi, salt, whey protein, tamarind, refined oil, maltodextrin",Unhealthy,70,Moderate
8909154558724,Real Mixed Fruit,Beverage,92.6,1.1,80,2.8,E102,"barley, preservative",Unhealthy,0,Unhealthy
8908157737751,Mother Dairy Dahi,Beverage,13.0,2.7,33,12.3,E100,"turmeric, protein, maltodextrin, whey protein, hing, vitamin, invert sugar",Healthy,100,Healthy
8907685431942,Tropicana Orange,Beverage,34.2,0.0,76,1.0,E100,"walnuts, fructose, tamarind, chia, coriander, ginger",Healthy,54,Moderate
8900695479451,ZeroSugar Soda,Beverage,63.7,1.5,10,0.9,E110,"walnuts, corn syrup, tamarind, maltodextrin, stabilizer",Unhealthy,6,Unhealthy
8906234896379,Quaker Oats,Breakfast,10.1,1.9,304,4.5,E330,"fructose, flaxseed, palm oil, ragi, emulsifier, stabilizer, cardamom, glucose",Unhealthy,72,Moderate
8902292994417,Granola Delight,Breakfast,16.6,5.6,244,2.0,E200,"salt, stabilizer, flaxseed, barley, cumin, invert sugar, sugar",Unhealthy,57,Moderate
8905134072787,Kellogg's Corn Flakes,Breakfast,19.9,4.4,128,2.0,E200,"trans fat, green gram, fructose, whole grain, sugar, vitamin",Unhealthy,60,Moderate
8909590931499,Parle-G Biscuits,Snack,19.0,18.1,523,13.4,E220,"preservative, emulsifier, fructose, fiber",Unhealthy,55,Moderate
8908814240980,ChocoBite Energy Bar,Snack,21.9,24.9,235,2.0,E150d,"palm oil, coriander, hing, green gram, clove, vitamin",Healthy,36,Unhealthy
8902408897656,Tropicana Orange,Beverage,1.2,2.0,184,2.7,E150d,"turmeric, black pepper, refined oil, brown rice, millets, tamarind, jaggery, whole grain",Healthy,90,Healthy
8902158216697,Saffola Oats,Breakfast,14.6,1.3,128,8.2,E211,"corn syrup, barley, green gram, invert sugar, natural, whole grain, whey protein",Healthy,89,Healthy
8908947275753,Parle-G Biscuits,Snack,23.9,23.7,315,5.3,E200,"ragi, jaggery, preservative, green gram, protein, artificial color, trans fat",Unhealthy,34,Unhealthy
8907668999306,Paper Boat Aam Panna,Beverage,25.9,2.4,47,4.6,E500,"fructose, jaggery, quinoa, tamarind, refined oil",Healthy,72,Moderate
8908281030969,Kellogg's Corn Flakes,Breakfast,13.4,3.0,48,14.0,E202,"cardamom, hing, invert sugar, garlic, glucose, refined oil",Unhealthy,100,Healthy
8905629372643,Sunfeast Dark Fantasy,Snack,22.4,16.2,288,7.4,None,"natural, corn syrup, clove, glucose, green gram, walnuts, refined oil",Unhealthy,54,Moderate
8906766273504,Real Mixed Fruit,Beverage,93.8,0.6,152,3.3,E150d,"artificial color, tamarind, fructose, whey protein, ginger, turmeric, glucose, stabilizer",Unhealthy,0,Unhealthy
8902734489077,Horlicks Classic Malt,Beverage,55.0,1.4,119,2.7,E500,"whole grain, maltodextrin, honey, palm oil, walnuts, glucose, corn syrup, whey protein, clove",Unhealthy,19,Unhealthy
8905846392990,Britannia Marie Gold,Snack,8.5,13.2,155,8.8,E211,"chia, invert sugar, trans fat, fructose, black pepper, palm oil, ginger, garlic",Unhealthy,78,Moderate
8909896929864,Yakult Probiotic,Beverage,54.9,2.8,59,0.0,E211,"jaggery, stabilizer, whey protein, fructose, maltodextrin",Healthy,19,Unhealthy
8905100508274,ZeroSugar Soda,Beverage,0.0,0.4,123,0.1,E102,"emulsifier, salt, millets, artificial flavor, maltodextrin, artificial color, ginger, tamarind",Unhealthy,82,Healthy
8903276318709,Bournvita Health Drink,Beverage,44.4,0.4,163,6.3,E296,"jaggery, protein, natural, artificial flavor, ginger",Healthy,48,Unhealthy
8906240104841,Paper Boat Aam Panna,Beverage,46.2,0.0,177,2.3,E120,"palm oil, oats, salt, maltodextrin, green gram, garlic",Unhealthy,28,Unhealthy
8904473011917,Sunfeast Dark Fantasy,Snack,24.6,13.2,686,7.4,E102,"protein, trans fat, honey, peanuts, clove, cumin",Healthy,35,Unhealthy
8900507579401,Amul Toned Milk,Beverage,38.9,1.4,113,3.2,None,"millets, emulsifier, green gram, glucose, brown rice, ragi, palm oil",Healthy,54,Moderate
8908383229362,BrownBread Slice,Breakfast,11.2,11.8,30,8.6,E102,"palm oil, fiber, whole grain, trans fat, cumin, oats, honey",Healthy,89,Healthy
8906882093432,Real Mixed Fruit,Beverage,33.6,0.6,39,1.7,E202,"palm oil, trans fat, refined oil, protein, turmeric, walnuts, glucose, flaxseed, ragi",Unhealthy,49,Unhealthy
8903214575235,Bingo Tedhe Medhe,Snack,15.0,28.2,446,4.5,E100,"barley, sugar, brown rice, refined oil, millets, peanuts, preservative",Healthy,40,Unhealthy
8902978236554,Tropicana Orange,Beverage,68.3,1.1,39,0.0,E100,"fructose, palm oil, quinoa, sugar, tamarind, invert sugar, clove",Unhealthy,0,Unhealthy
8902999284927,Paper Boat Jaljeera,Beverage,68.5,0.8,102,1.2,E110,"maltodextrin, fructose, flaxseed, artificial flavor, oats, protein, ragi",Healthy,4,Unhealthy
8905238528858,OatCrunch Cookies,Snack,14.2,25.1,198,8.7,E211,"invert sugar, salt, ginger, preservative, black pepper, oats, garlic",Unhealthy,56,Moderate
8905777604874,Soy Protein Drink,Beverage,50.9,0.2,80,0.3,E150d,"salt, sugar, ginger, maltodextrin, cardamom",Unhealthy,19,Unhealthy
8907638752520,ChocoBite Energy Bar,Snack,0.0,8.9,407,1.0,E500,"tamarind, barley, quinoa, invert sugar, peanuts",Healthy,73,Moderate
8904252416536,Haldiram Bhujia,Snack,11.9,16.6,406,2.3,E296,"cardamom, artificial flavor, stabilizer, sugar, trans fat, peanuts, clove, fructose, black pepper",Unhealthy,45,Unhealthy
8904707761095,Kellogg's Corn Flakes,Breakfast,8.2,4.2,113,5.3,None,"artificial flavor, glucose, natural, protein, preservative",Unhealthy,88,Healthy
8904718109899,Baked Veggie Chips,Snack,5.1,17.6,522,4.8,E202,"cumin, oats, maltodextrin, almonds, clove, cardamom, sugar",Unhealthy,53,Moderate
8901103075310,Kellogg's Corn Flakes,Breakfast,9.5,5.1,248,12.8,E200,"preservative, refined oil, quinoa, chia, natural, walnuts",Healthy,100,Healthy
8909533671842,Kellogg's Muesli,Breakfast,22.9,6.0,261,7.0,E110,"glucose, cumin, brown rice, invert sugar, stabilizer",Unhealthy,57,Moderate
8900704932311,Real Mixed Fruit,Beverage,12.2,1.5,128,9.4,E330,"quinoa, ginger, refined oil, sugar, garlic, fructose, salt",Unhealthy,90,Healthy
8900202650206,Paper Boat Aam Panna,Beverage,75.7,0.0,10,1.5,E150d,"natural, protein, glucose, green gram, whole grain, preservative, corn syrup, artificial color, refined oil",Unhealthy,0,Unhealthy
8900764731375,Oreo Vanilla,Snack,8.6,21.5,671,6.6,E202,"fiber, vitamin, oats, peanuts, palm oil, fructose, corn syrup",Healthy,49,Unhealthy
8909865112283,OatCrunch Cookies,Snack,17.1,22.5,80,1.0,E100,"salt, ragi, hing, tamarind, chia",Unhealthy,45,Unhealthy
8901547888011,Lays Classic Salted,Snack,24.5,18.9,277,1.0,E211,"honey, artificial flavor, walnuts, jaggery, preservative",Healthy,34,Unhealthy
8909375742606,Oreo Vanilla,Snack,12.0,29.3,293,4.2,None,"green gram, chia, whole grain, black pepper, barley, maltodextrin",Healthy,54,Moderate
8909590740910,Soy Protein Drink,Beverage,0.0,2.0,105,4.1,E102,"maltodextrin, whey protein, sugar, protein",Unhealthy,91,Healthy
8905693956243,Paper Boat Jaljeera,Beverage,45.8,1.6,104,7.9,E220,"vitamin, maltodextrin, trans fat, refined oil",Unhealthy,44,Unhealthy
8903402721025,Tropicana Orange,Beverage,79.3,1.6,19,1.2,E296,"black pepper, green gram, hing, sugar, invert sugar, quinoa",Unhealthy,0,Unhealthy
8904525247184,Parle-G Biscuits,Snack,0.0,20.5,619,6.9,E202,"ragi, coriander, trans fat, garlic, hing",Unhealthy,57,Moderate
8901392704857,SodaPop Drink,Beverage,38.9,1.9,121,0.0,E330,"oats, ragi, green gram, quinoa, cardamom, salt",Healthy,41,Unhealthy
8907228671707,Soy Protein Drink,Beverage,20.3,0.8,26,7.8,E202,"artificial color, jaggery, walnuts, artificial flavor, coriander",Healthy,90,Healthy
